participant,expName,picture,race,raceDummy,object,objectDummy,shot,shotDummy,correct,correctDummy,rt,sex,sex_dummy
475,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,485,female,0
475,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,411,female,0
475,FA17 Deprivation,9,black,1,nogun,0,yes,1,incorrect,0,578,female,0
475,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,681,female,0
475,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,582,female,0
475,FA17 Deprivation,18,black,1,gun,1,no,0,incorrect,0,631,female,0
475,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,761,female,0
475,FA17 Deprivation,12,black,1,nogun,0,yes,1,incorrect,0,562,female,0
475,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,664,female,0
475,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,479,female,0
475,FA17 Deprivation,2,black,1,gun,1,no,0,incorrect,0,579,female,0
475,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,445,female,0
475,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,627,female,0
475,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,462,female,0
475,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,631,female,0
475,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,499,female,0
475,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,547,female,0
475,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,479,female,0
475,FA17 Deprivation,4,white,0,gun,1,no,0,incorrect,0,449,female,0
475,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,595,female,0
475,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,516,female,0
475,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,528,female,0
475,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,1098,female,0
475,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,528,female,0
475,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,729,female,0
475,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,478,female,0
475,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,474,female,0
475,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,597,female,0
475,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,711,female,0
475,FA17 Deprivation,13,black,1,nogun,0,no,0,correct,1,765,female,0
475,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,661,female,0
475,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,644,female,0
475,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,626,female,0
475,FA17 Deprivation,20,black,1,nogun,0,yes,1,incorrect,0,659,female,0
475,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,878,female,0
475,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,577,female,0
475,FA17 Deprivation,8,white,0,nogun,0,yes,1,incorrect,0,629,female,0
475,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,712,female,0
475,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,506,female,0
475,FA17 Deprivation,8,black,1,nogun,0,yes,1,incorrect,0,544,female,0
475,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,584,female,0
475,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,488,female,0
475,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,561,female,0
475,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,461,female,0
475,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,755,female,0
475,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,562,female,0
475,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,517,female,0
475,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,570,female,0
475,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,610,female,0
475,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,626,female,0
475,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,656,female,0
475,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,717,female,0
475,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,745,female,0
475,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,566,female,0
475,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,717,female,0
475,FA17 Deprivation,20,white,0,gun,1,no,0,incorrect,0,567,female,0
475,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,767,female,0
475,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,617,female,0
475,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,634,female,0
475,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,467,female,0
475,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,467,female,0
475,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,450,female,0
475,FA17 Deprivation,5,white,0,nogun,0,yes,1,incorrect,0,516,female,0
475,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,633,female,0
475,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,600,female,0
475,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,632,female,0
475,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,533,female,0
475,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,550,female,0
475,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,632,female,0
475,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,650,female,0
475,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,667,female,0
475,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,850,female,0
475,FA17 Deprivation,14,black,1,gun,1,no,0,incorrect,0,500,female,0
475,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,484,female,0
475,FA17 Deprivation,10,white,0,nogun,0,yes,1,incorrect,0,495,female,0
475,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,611,female,0
475,FA17 Deprivation,5,white,0,gun,1,yes,1,correct,1,500,female,0
475,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,733,female,0
476,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,470,female,0
476,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,733,female,0
476,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,513,female,0
476,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,834,female,0
476,FA17 Deprivation,5,white,0,gun,1,yes,1,correct,1,450,female,0
476,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,583,female,0
476,FA17 Deprivation,1,black,1,nogun,0,yes,1,incorrect,0,450,female,0
476,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,549,female,0
476,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,467,female,0
476,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,384,female,0
476,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,350,female,0
476,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,650,female,0
476,FA17 Deprivation,14,white,0,nogun,0,yes,1,incorrect,0,484,female,0
476,FA17 Deprivation,20,white,0,nogun,0,yes,1,incorrect,0,467,female,0
476,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,483,female,0
476,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,617,female,0
476,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,451,female,0
476,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,550,female,0
476,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,367,female,0
476,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,517,female,0
476,FA17 Deprivation,18,white,0,nogun,0,yes,1,incorrect,0,600,female,0
476,FA17 Deprivation,20,white,0,gun,1,no,0,incorrect,0,517,female,0
476,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,518,female,0
476,FA17 Deprivation,7,black,1,nogun,0,yes,1,incorrect,0,517,female,0
476,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,434,female,0
476,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,450,female,0
476,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,434,female,0
476,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,417,female,0
476,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,417,female,0
476,FA17 Deprivation,10,white,0,nogun,0,yes,1,incorrect,0,417,female,0
476,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,533,female,0
476,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,417,female,0
476,FA17 Deprivation,17,white,0,nogun,0,yes,1,incorrect,0,490,female,0
476,FA17 Deprivation,15,black,1,nogun,0,no,0,correct,1,500,female,0
476,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,483,female,0
476,FA17 Deprivation,3,black,1,gun,1,no,0,incorrect,0,434,female,0
476,FA17 Deprivation,16,black,1,nogun,0,yes,1,incorrect,0,434,female,0
476,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,338,female,0
476,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,370,female,0
476,FA17 Deprivation,19,black,1,nogun,0,yes,1,incorrect,0,389,female,0
476,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,419,female,0
476,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,539,female,0
476,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,487,female,0
476,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,421,female,0
476,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,470,female,0
476,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,453,female,0
476,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,387,female,0
476,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,432,female,0
476,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,419,female,0
476,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,489,female,0
476,FA17 Deprivation,2,white,0,nogun,0,yes,1,incorrect,0,583,female,0
476,FA17 Deprivation,1,white,0,nogun,0,yes,1,incorrect,0,556,female,0
476,FA17 Deprivation,15,white,0,gun,1,no,0,incorrect,0,455,female,0
476,FA17 Deprivation,12,white,0,nogun,0,yes,1,incorrect,0,18,female,0
476,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,473,female,0
476,FA17 Deprivation,9,black,1,nogun,0,yes,1,incorrect,0,386,female,0
476,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,465,female,0
476,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,432,female,0
476,FA17 Deprivation,15,white,0,nogun,0,yes,1,incorrect,0,535,female,0
476,FA17 Deprivation,9,white,0,nogun,0,yes,1,incorrect,0,566,female,0
476,FA17 Deprivation,5,black,1,gun,1,no,0,incorrect,0,452,female,0
476,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,584,female,0
476,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,749,female,0
476,FA17 Deprivation,5,black,1,nogun,0,yes,1,incorrect,0,548,female,0
476,FA17 Deprivation,8,white,0,nogun,0,yes,1,incorrect,0,538,female,0
476,FA17 Deprivation,4,black,1,nogun,0,yes,1,incorrect,0,432,female,0
476,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,2002,female,0
476,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,465,female,0
476,FA17 Deprivation,8,black,1,gun,1,no,0,incorrect,0,348,female,0
476,FA17 Deprivation,8,black,1,nogun,0,yes,1,incorrect,0,531,female,0
476,FA17 Deprivation,6,black,1,nogun,0,yes,1,incorrect,0,464,female,0
476,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,431,female,0
476,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,501,female,0
476,FA17 Deprivation,18,black,1,nogun,0,yes,1,incorrect,0,464,female,0
476,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,632,female,0
476,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,322,female,0
476,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,488,female,0
476,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,323,female,0
476,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,410,female,0
476,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,449,female,0
476,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,631,female,0
476,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,355,female,0
476,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,436,female,0
476,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,739,female,0
476,FA17 Deprivation,4,black,1,nogun,0,yes,1,incorrect,0,454,female,0
476,FA17 Deprivation,8,black,1,gun,1,no,0,incorrect,0,935,female,0
476,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,486,female,0
476,FA17 Deprivation,14,black,1,nogun,0,yes,1,incorrect,0,332,female,0
476,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,486,female,0
476,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,489,female,0
476,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,1332,female,0
476,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,471,female,0
476,FA17 Deprivation,10,black,1,nogun,0,yes,1,incorrect,0,352,female,0
476,FA17 Deprivation,9,white,0,nogun,0,yes,1,incorrect,0,1988,female,0
476,FA17 Deprivation,9,black,1,nogun,0,yes,1,incorrect,0,404,female,0
476,FA17 Deprivation,11,white,0,nogun,0,no,0,correct,1,570,female,0
476,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,483,female,0
476,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,1620,female,0
476,FA17 Deprivation,6,black,1,nogun,0,yes,1,incorrect,0,487,female,0
476,FA17 Deprivation,14,white,0,gun,1,no,0,incorrect,0,149,female,0
476,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,403,female,0
476,FA17 Deprivation,19,black,1,nogun,0,yes,1,incorrect,0,617,female,0
476,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,17,female,0
476,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,467,female,0
476,FA17 Deprivation,15,white,0,nogun,0,yes,1,incorrect,0,617,female,0
476,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,450,female,0
476,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,300,female,0
476,FA17 Deprivation,3,black,1,nogun,0,yes,1,incorrect,0,350,female,0
476,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,1066,female,0
476,FA17 Deprivation,3,white,0,nogun,0,yes,1,incorrect,0,1118,female,0
476,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,667,female,0
476,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,334,female,0
476,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,334,female,0
476,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,417,female,0
476,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,433,female,0
476,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,534,female,0
476,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,500,female,0
476,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,217,female,0
476,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,467,female,0
476,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,384,female,0
476,FA17 Deprivation,12,white,0,nogun,0,yes,1,incorrect,0,534,female,0
476,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,450,female,0
476,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,433,female,0
476,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,854,female,0
476,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,421,female,0
476,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,879,female,0
476,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,434,female,0
476,FA17 Deprivation,17,black,1,nogun,0,yes,1,incorrect,0,417,female,0
476,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,2833,female,0
476,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,534,female,0
476,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,383,female,0
476,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,534,female,0
476,FA17 Deprivation,14,white,0,nogun,0,yes,1,incorrect,0,317,female,0
476,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,617,female,0
476,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,367,female,0
476,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,583,female,0
476,FA17 Deprivation,18,white,0,nogun,0,yes,1,incorrect,0,517,female,0
476,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,567,female,0
476,FA17 Deprivation,1,black,1,nogun,0,yes,1,incorrect,0,2366,female,0
476,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,633,female,0
476,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,1317,female,0
476,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,1783,female,0
476,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,2300,female,0
476,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,100,female,0
476,FA17 Deprivation,12,black,1,nogun,0,yes,1,incorrect,0,500,female,0
476,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,2633,female,0
476,FA17 Deprivation,7,white,0,nogun,0,yes,1,incorrect,0,0,female,0
476,FA17 Deprivation,1,white,0,nogun,0,yes,1,incorrect,0,600,female,0
476,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,784,female,0
476,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,517,female,0
476,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,634,female,0
476,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,434,female,0
476,FA17 Deprivation,19,white,0,gun,1,no,0,incorrect,0,433,female,0
476,FA17 Deprivation,8,white,0,nogun,0,yes,1,incorrect,0,339,female,0
476,FA17 Deprivation,13,black,1,gun,1,no,0,incorrect,0,665,female,0
476,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,439,female,0
476,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,504,female,0
476,FA17 Deprivation,5,white,0,gun,1,yes,1,correct,1,335,female,0
476,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,403,female,0
476,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,465,female,0
477,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,637,female,0
477,FA17 Deprivation,17,white,0,gun,1,no,0,incorrect,0,440,female,0
477,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,707,female,0
477,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,691,female,0
477,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,623,female,0
477,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,453,female,0
477,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,590,female,0
477,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,691,female,0
477,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,555,female,0
477,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,619,female,0
477,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,710,female,0
477,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,586,female,0
477,FA17 Deprivation,11,black,1,gun,1,no,0,incorrect,0,603,female,0
477,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,640,female,0
477,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,559,female,0
477,FA17 Deprivation,13,black,1,gun,1,no,0,incorrect,0,656,female,0
477,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,551,female,0
477,FA17 Deprivation,1,black,1,nogun,0,yes,1,incorrect,0,671,female,0
477,FA17 Deprivation,11,white,0,nogun,0,no,0,correct,1,692,female,0
477,FA17 Deprivation,8,black,1,gun,1,no,0,incorrect,0,473,female,0
477,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,606,female,0
477,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,484,female,0
477,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,690,female,0
477,FA17 Deprivation,15,black,1,nogun,0,no,0,correct,1,703,female,0
477,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,522,female,0
477,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,625,female,0
477,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,738,female,0
477,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,486,female,0
477,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,651,female,0
477,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,637,female,0
477,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,700,female,0
477,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,852,female,0
477,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,492,female,0
477,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,619,female,0
477,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,506,female,0
477,FA17 Deprivation,2,white,0,nogun,0,yes,1,incorrect,0,456,female,0
477,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,573,female,0
477,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,542,female,0
477,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,617,female,0
477,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,772,female,0
477,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,688,female,0
477,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,473,female,0
477,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,572,female,0
477,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,486,female,0
477,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,636,female,0
477,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,553,female,0
477,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,713,female,0
477,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,619,female,0
477,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,677,female,0
477,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,608,female,0
477,FA17 Deprivation,5,black,1,nogun,0,yes,1,incorrect,0,667,female,0
477,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,540,female,0
477,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,474,female,0
477,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,707,female,0
477,FA17 Deprivation,7,white,0,nogun,0,yes,1,incorrect,0,669,female,0
477,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,591,female,0
477,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,551,female,0
477,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,507,female,0
477,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,606,female,0
477,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,604,female,0
477,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,535,female,0
477,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,591,female,0
477,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,538,female,0
477,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,793,female,0
477,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,551,female,0
477,FA17 Deprivation,14,white,0,nogun,0,yes,1,incorrect,0,491,female,0
477,FA17 Deprivation,10,white,0,nogun,0,yes,1,incorrect,0,568,female,0
477,FA17 Deprivation,20,white,0,gun,1,no,0,incorrect,0,585,female,0
477,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,585,female,0
477,FA17 Deprivation,13,black,1,nogun,0,no,0,correct,1,591,female,0
477,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,569,female,0
477,FA17 Deprivation,8,black,1,nogun,0,yes,1,incorrect,0,625,female,0
477,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,656,female,0
477,FA17 Deprivation,16,black,1,gun,1,yes,1,correct,1,570,female,0
